X, Y, label, Band_1, Band_2, Band_3, Band_4, Band_5, Band_6, Band_7, NDVI, NDWI, 
564233.0, 2309130.0, crop, 722.0, 2157.0, 400.0, 787.0, 1666.0, 1239.0, 681.0, 0.498, -0.465, 
514373.9, 2385947.0, crop, 363.0, 3240.0, 256.0, 473.0, 2706.0, 1562.0, 607.0, 0.799, -0.745, 
510245.3, 2379347.0, crop, 622.0, 2685.0, 384.0, 674.0, 2508.5, 1612.0, 993.5, 0.624, -0.599, 
604615.6, 2327616.0, crop, 850.5, 2990.5, 473.5, 858.0, 2650.5, 2069.0, 1370.5, 0.557, -0.554, 
578557.1, 2295835.0, crop, 985.0, 2467.5, 592.5, 997.5, 2364.5, 1655.0, 1032.5, 0.429, -0.424, 
618891.3, 2292274.0, crop, 854.5, 2700.0, 498.5, 850.5, 2632.0, 2108.0, 1134.5, 0.519, -0.521, 
569682.3, 2323574.0, crop, 645.0, 2769.0, 381.0, 717.0, 2598.0, 2224.0, 1045.0, 0.622, -0.589, 
561038.6, 2335863.0, crop, 754.5, 2734.5, 414.0, 801.5, 2611.0, 1802.0, 1034.0, 0.567, -0.547, 
569280.3, 2329991.0, crop, 906.5, 2815.0, 515.0, 927.0, 2834.0, 2447.0, 1494.5, 0.513, -0.505, 
585409.8, 2336737.0, crop, 884.0, 2568.0, 511.0, 915.0, 2571.0, 2226.0, 1386.0, 0.488, -0.475, 
528928.7, 2346256.0, crop, 571.5, 3094.5, 324.5, 678.0, 2891.5, 2122.5, 1074.5, 0.688, -0.641, 
579886.2, 2322570.0, crop, 856.0, 2420.0, 515.0, 836.0, 2346.0, 2101.0, 1122.0, 0.477, -0.486, 
563659.3, 2332977.0, crop, 768.0, 2841.0, 419.0, 815.0, 2622.0, 2067.0, 1105.0, 0.574, -0.554, 
599219.6, 2284565.0, crop, 760.5, 2569.5, 498.0, 843.0, 2204.0, 1732.5, 1139.0, 0.543, -0.506, 
553543.9, 2325310.0, crop, 652.5, 2706.0, 356.0, 694.5, 2510.0, 2242.0, 1249.5, 0.611, -0.592, 
621810.6, 2340519.0, crop, 988.0, 2951.0, 584.0, 1010.0, 2706.0, 2242.0, 1523.0, 0.498, -0.49, 
629290.6, 2335869.0, crop, 883.5, 2711.5, 499.5, 877.0, 2343.0, 1788.0, 1165.5, 0.508, -0.511, 
531262.1, 2368742.0, crop, 588.0, 2758.0, 329.0, 670.0, 2424.0, 1543.0, 896.0, 0.649, -0.609, 
577006.4, 2307876.0, crop, 797.5, 2766.0, 507.0, 841.0, 2545.0, 1982.0, 1354.5, 0.552, -0.534, 
593231.7, 2346174.0, crop, 932.0, 2816.0, 531.0, 922.0, 2574.0, 2189.5, 1126.0, 0.503, -0.507, 
610032.1, 2307827.0, crop, 821.0, 2982.0, 443.0, 833.0, 2429.0, 2213.0, 1220.0, 0.568, -0.563, 
538954.8, 2353587.0, crop, 853.0, 2684.0, 447.5, 837.0, 2618.0, 2034.0, 1170.5, 0.518, -0.525, 
561053.8, 2304548.0, crop, 558.0, 2660.0, 309.0, 642.0, 2488.0, 1574.5, 898.0, 0.653, -0.611, 
494043.9, 2376811.0, crop, 694.5, 2883.5, 463.5, 793.0, 2683.5, 1737.0, 1028.5, 0.612, -0.569, 
604459.3, 2312676.0, crop, 846.5, 2523.5, 481.5, 848.0, 2352.5, 1732.0, 1128.0, 0.498, -0.497, 
529320.1, 2365634.0, crop, 678.5, 2876.5, 334.0, 680.0, 2825.0, 1638.0, 997.5, 0.618, -0.618, 
547011.9, 2345505.0, crop, 809.0, 2833.5, 451.0, 864.0, 2948.0, 1896.0, 1154.5, 0.556, -0.533, 
627949.8, 2334065.0, crop, 912.5, 2667.5, 481.5, 912.0, 2615.0, 2188.0, 1331.5, 0.49, -0.49, 
505319.2, 2388564.0, crop, 510.0, 2814.0, 323.0, 604.0, 2546.0, 1525.0, 776.0, 0.693, -0.647, 
610340.3, 2338471.0, crop, 809.0, 2720.0, 493.0, 882.0, 2532.0, 2088.0, 1204.0, 0.542, -0.51, 
602572.4, 2329891.0, crop, 899.5, 2805.0, 518.5, 905.0, 2390.5, 1821.0, 1015.5, 0.514, -0.512, 
583324.7, 2282667.0, crop, 724.5, 2513.0, 412.0, 798.0, 2245.5, 1852.5, 962.0, 0.552, -0.518, 
602154.6, 2318488.0, crop, 773.0, 2504.0, 493.0, 833.0, 2277.0, 1717.0, 1099.0, 0.528, -0.501, 
587746.2, 2290947.0, crop, 918.5, 2254.0, 563.5, 957.5, 1911.0, 1408.5, 818.5, 0.421, -0.404, 
599469.6, 2330708.0, crop, 850.0, 2933.0, 518.0, 934.0, 2771.0, 2115.5, 1352.5, 0.551, -0.517, 
576908.1, 2343066.0, crop, 792.0, 3023.0, 477.0, 828.0, 3039.0, 2330.5, 1266.0, 0.585, -0.57, 
580739.3, 2353653.0, crop, 681.0, 2799.5, 404.5, 727.0, 2739.0, 2367.0, 1168.5, 0.609, -0.588, 
503416.2, 2359107.0, crop, 596.0, 3078.0, 341.0, 709.0, 2867.0, 2289.0, 995.0, 0.676, -0.626, 
596600.8, 2346394.0, crop, 818.0, 2965.0, 469.0, 865.0, 2765.0, 2076.0, 1067.0, 0.568, -0.548, 
583969.3, 2282281.0, crop, 768.0, 2509.0, 462.0, 810.0, 2108.0, 1633.0, 947.0, 0.531, -0.512, 
536972.4, 2340558.0, crop, 691.5, 2815.0, 367.5, 717.5, 2750.5, 2172.0, 1146.0, 0.606, -0.594, 
538835.6, 2365445.0, crop, 700.0, 2953.0, 360.0, 733.0, 2808.0, 1677.5, 995.0, 0.617, -0.602, 
597347.5, 2329111.0, crop, 748.0, 2928.0, 425.0, 822.0, 2494.0, 1778.0, 991.0, 0.593, -0.562, 
547434.6, 2325314.0, crop, 659.0, 2807.0, 356.0, 766.0, 2832.0, 2241.5, 1097.0, 0.62, -0.571, 
554484.4, 2319083.0, crop, 638.0, 2678.0, 322.0, 710.0, 2598.0, 2069.5, 1011.0, 0.615, -0.581, 
531919.0, 2366425.0, crop, 611.0, 2758.0, 327.5, 672.0, 2457.5, 1951.0, 1148.0, 0.637, -0.608, 
505484.1, 2390727.0, crop, 438.5, 2789.5, 285.0, 550.5, 2398.0, 1311.0, 584.0, 0.728, -0.67, 
605126.3, 2303132.0, crop, 870.0, 2591.0, 543.0, 878.0, 2653.0, 2004.0, 1637.0, 0.497, -0.494, 
591011.4, 2306359.0, crop, 721.5, 2770.0, 426.5, 832.5, 2611.0, 1931.0, 1060.0, 0.587, -0.538, 
537588.4, 2363871.0, crop, 638.5, 2533.5, 372.5, 737.5, 2183.5, 1310.0, 919.0, 0.597, -0.549, 
507734.4, 2391331.0, crop, 534.0, 2843.0, 348.0, 642.0, 2594.0, 1663.0, 774.0, 0.684, -0.632, 
525311.8, 2334281.0, crop, 590.5, 2970.0, 323.0, 705.5, 2641.0, 1851.0, 997.5, 0.668, -0.616, 
592058.3, 2293092.0, crop, 854.5, 2377.0, 533.0, 898.0, 2112.0, 1661.0, 913.0, 0.471, -0.452, 
554422.6, 2338504.0, crop, 762.0, 2611.0, 444.5, 786.0, 2558.0, 1938.0, 1206.5, 0.548, -0.537, 
574504.8, 2338804.0, crop, 862.0, 2749.0, 489.0, 906.0, 2404.0, 2189.0, 1140.0, 0.523, -0.504, 
523899.1, 2363906.0, crop, 677.0, 2718.0, 336.0, 698.0, 2580.0, 1994.0, 1154.0, 0.601, -0.591, 
580557.7, 2303039.0, crop, 957.0, 2468.0, 556.0, 952.0, 2299.0, 1464.0, 875.0, 0.441, -0.443, 
570476.8, 2324276.0, crop, 821.5, 2880.0, 457.0, 820.0, 2561.0, 1917.0, 1367.0, 0.556, -0.557, 
606013.8, 2314981.0, crop, 1007.0, 2639.0, 580.5, 1000.5, 2726.0, 2430.0, 1510.0, 0.448, -0.45, 
576233.1, 2343210.0, crop, 878.0, 2992.5, 522.0, 914.0, 3079.0, 2350.0, 1361.5, 0.546, -0.532, 
606908.9, 2308031.0, crop, 848.5, 2583.5, 480.5, 881.5, 2426.5, 2241.5, 1410.0, 0.506, -0.491, 
493350.7, 2363916.0, crop, 390.0, 3041.0, 330.0, 495.0, 2876.0, 1622.0, 706.0, 0.773, -0.72, 
618681.1, 2332220.0, crop, 866.0, 2531.5, 498.0, 925.0, 2159.5, 1708.0, 971.5, 0.49, -0.465, 
587491.1, 2344929.0, crop, 902.5, 2684.5, 552.5, 986.0, 2607.5, 2596.0, 1720.0, 0.497, -0.463, 
539356.0, 2349083.0, crop, 783.5, 2931.5, 417.0, 825.5, 2618.5, 2218.0, 1312.0, 0.578, -0.561, 
563993.7, 2325925.0, crop, 810.0, 2706.5, 482.5, 842.0, 2545.5, 2109.0, 1605.5, 0.539, -0.525, 
541162.3, 2341261.0, crop, 697.5, 2874.5, 410.0, 756.0, 2715.0, 1851.0, 1125.0, 0.609, -0.584, 
614511.3, 2284338.0, crop, 817.5, 2413.5, 476.5, 819.5, 2331.0, 1962.5, 1072.5, 0.494, -0.493, 
582684.4, 2316547.0, crop, 800.0, 2405.0, 492.0, 819.0, 2322.0, 1812.0, 1031.0, 0.501, -0.492, 
586199.9, 2360957.0, crop, 717.0, 2897.0, 420.0, 758.0, 2754.0, 1786.0, 1166.0, 0.603, -0.585, 
563057.1, 2314220.0, crop, 834.0, 2364.0, 477.5, 863.5, 2219.5, 1555.0, 1016.5, 0.478, -0.465, 
582834.2, 2305255.0, crop, 1004.5, 2401.0, 591.5, 989.5, 2280.0, 1941.5, 979.0, 0.41, -0.416, 
594591.4, 2311197.0, crop, 799.0, 2620.0, 473.0, 832.0, 2529.0, 1771.0, 1244.0, 0.533, -0.518, 
521720.8, 2384539.0, crop, 624.0, 2688.0, 412.0, 669.0, 2498.0, 1625.5, 847.0, 0.623, -0.601, 
502829.8, 2362057.0, crop, 619.0, 2863.0, 365.0, 726.0, 2662.0, 2094.0, 1209.0, 0.644, -0.595, 
521870.2, 2387235.0, crop, 566.0, 2840.0, 365.0, 654.0, 2676.0, 1695.5, 778.0, 0.668, -0.626, 
556783.9, 2338258.0, crop, 787.0, 2145.0, 431.0, 793.0, 2177.0, 1168.0, 1117.0, 0.463, -0.46, 
595036.4, 2336585.0, crop, 791.5, 2432.5, 457.5, 801.0, 2098.0, 2033.0, 1109.0, 0.509, -0.505, 
597857.0, 2320647.0, crop, 875.5, 2255.0, 547.0, 871.0, 2275.5, 1858.0, 1212.0, 0.441, -0.443, 
517158.2, 2376804.0, crop, 451.0, 2816.0, 310.5, 583.5, 2529.0, 1402.0, 638.5, 0.724, -0.657, 
557731.4, 2321727.0, crop, 728.0, 2492.0, 384.0, 757.0, 2386.0, 2087.5, 1079.0, 0.548, -0.534, 
565702.2, 2312512.0, crop, 722.0, 2510.0, 405.0, 798.0, 2299.0, 1586.0, 942.0, 0.553, -0.518, 
621455.6, 2320132.0, crop, 886.0, 2937.0, 511.0, 884.0, 2604.0, 2071.0, 1267.0, 0.536, -0.537, 
526533.3, 2366866.0, crop, 706.5, 2648.0, 379.5, 742.0, 2623.5, 2126.0, 984.5, 0.579, -0.562, 
540736.5, 2333597.0, crop, 553.0, 2933.5, 354.5, 663.0, 2749.0, 1868.5, 938.5, 0.683, -0.631, 
509776.4, 2359687.0, crop, 499.0, 2818.0, 298.0, 597.0, 2663.0, 2061.0, 878.0, 0.699, -0.65, 
593504.8, 2322364.0, crop, 680.5, 2434.0, 401.0, 739.5, 2308.5, 1648.0, 1016.0, 0.563, -0.534, 
549038.9, 2336349.0, crop, 651.0, 2962.0, 369.0, 763.0, 2713.0, 2307.0, 1136.0, 0.64, -0.59, 
579955.3, 2329650.0, crop, 722.0, 2529.0, 445.5, 775.0, 2428.5, 1485.0, 1224.5, 0.556, -0.531, 
564994.6, 2331783.0, crop, 827.0, 2687.0, 474.0, 859.0, 2793.0, 2390.5, 1401.0, 0.529, -0.516, 
599238.2, 2315628.0, crop, 757.0, 2504.0, 466.0, 788.5, 2393.5, 1950.5, 1245.5, 0.536, -0.521, 
607410.3, 2300109.0, crop, 866.0, 3014.0, 499.0, 870.0, 2725.0, 2145.0, 1204.0, 0.554, -0.552, 
568439.6, 2313267.0, crop, 927.5, 2389.0, 524.5, 937.0, 2327.0, 1697.5, 936.5, 0.441, -0.437, 
589220.4, 2352535.0, crop, 824.0, 3105.0, 493.0, 857.0, 2864.0, 2382.0, 1431.0, 0.581, -0.567, 
529762.8, 2365969.0, crop, 640.0, 2822.5, 341.0, 707.5, 2658.5, 2186.0, 1059.0, 0.63, -0.599, 
563385.8, 2307973.0, crop, 707.0, 2406.0, 386.0, 750.5, 2190.0, 1722.5, 1100.0, 0.546, -0.524, 
571694.7, 2334716.0, crop, 821.0, 2771.0, 474.0, 876.0, 2521.0, 1899.5, 1136.0, 0.543, -0.52, 
526274.7, 2361023.0, crop, 699.0, 2643.0, 391.0, 741.0, 2268.0, 1456.0, 918.0, 0.582, -0.562, 
497348.9, 2370840.0, crop, 568.0, 2781.5, 438.5, 673.5, 2489.0, 1893.0, 869.5, 0.661, -0.61, 
568175.4, 2317208.0, crop, 1142.0, 2394.0, 657.0, 1167.0, 1911.0, 1266.5, 692.0, 0.354, -0.345, 
611263.6, 2332711.0, crop, 926.5, 2602.5, 563.0, 920.0, 2334.0, 1948.5, 1252.0, 0.475, -0.478, 
567499.6, 2337792.0, crop, 812.0, 2100.5, 458.0, 859.5, 1449.5, 1113.0, 667.5, 0.442, -0.419, 
592302.6, 2308388.0, crop, 979.0, 2488.0, 595.0, 924.0, 2537.0, 1559.0, 1413.0, 0.435, -0.458, 
516433.5, 2367871.0, crop, 927.5, 2516.5, 501.0, 861.0, 2431.5, 1736.0, 1098.0, 0.461, -0.49, 
545456.4, 2321306.0, crop, 460.0, 2802.0, 289.0, 587.0, 2683.0, 1788.0, 824.0, 0.718, -0.654, 
597963.1, 2319308.0, crop, 718.0, 2201.0, 439.0, 791.0, 2110.0, 1483.0, 971.0, 0.508, -0.471, 
506564.7, 2397265.0, crop, 660.0, 2723.0, 450.0, 711.0, 2537.0, 1909.0, 1023.0, 0.61, -0.586, 
555592.8, 2329002.0, crop, 702.5, 2649.0, 363.0, 772.5, 2669.0, 2113.0, 1073.0, 0.581, -0.548, 
593580.8, 2325653.0, crop, 1113.5, 2284.0, 696.0, 1086.0, 2264.0, 2065.5, 1629.0, 0.345, -0.355, 
543823.4, 2340710.0, crop, 663.5, 2756.0, 381.0, 725.5, 2653.5, 1577.0, 1062.5, 0.612, -0.583, 
544362.0, 2322237.0, crop, 590.0, 2856.0, 334.0, 670.0, 2659.0, 1732.5, 888.0, 0.658, -0.62, 
526099.9, 2360269.0, crop, 600.0, 2800.0, 316.0, 682.0, 2592.0, 2004.0, 997.0, 0.647, -0.608, 
558489.3, 2309203.0, crop, 584.5, 2715.0, 334.5, 657.0, 2367.0, 1632.0, 917.5, 0.646, -0.61, 
529879.5, 2364291.0, crop, 571.0, 2791.0, 303.0, 648.0, 2615.0, 2001.0, 840.5, 0.66, -0.623, 
546494.9, 2348115.0, crop, 831.0, 2474.0, 449.0, 859.0, 2669.0, 1867.5, 1003.0, 0.497, -0.485, 
603628.0, 2345826.0, crop, 1007.0, 2876.0, 578.0, 951.0, 2647.0, 1982.0, 1486.0, 0.481, -0.503, 
561882.4, 2311120.0, crop, 775.0, 2391.0, 436.5, 812.0, 2183.5, 1748.0, 1124.5, 0.51, -0.493, 
525033.8, 2369890.0, crop, 782.0, 2822.0, 457.0, 822.0, 3186.0, 2282.0, 1474.0, 0.566, -0.549, 
512976.7, 2362974.0, crop, 639.0, 3096.5, 376.0, 746.5, 2770.5, 2173.0, 1143.5, 0.658, -0.612, 
543414.3, 2333206.0, crop, 535.0, 2785.0, 340.5, 648.5, 2757.5, 1837.0, 948.5, 0.678, -0.622, 
613836.7, 2338524.0, crop, 746.0, 2553.0, 475.0, 803.5, 2383.5, 1924.5, 1140.0, 0.548, -0.521, 
585061.4, 2331950.0, crop, 948.0, 2078.0, 558.5, 949.0, 2037.0, 1673.0, 1204.0, 0.373, -0.373, 
566720.3, 2305557.0, crop, 705.0, 2690.0, 390.0, 813.0, 2512.0, 1923.0, 1140.0, 0.585, -0.536, 
510653.0, 2388172.0, crop, 433.5, 2986.5, 313.5, 586.5, 2908.5, 1561.5, 766.5, 0.746, -0.672, 
570144.4, 2324605.0, crop, 692.0, 3046.0, 404.0, 796.0, 2752.5, 2033.0, 1163.0, 0.63, -0.586, 
618712.6, 2342592.0, crop, 857.0, 2854.0, 490.0, 883.0, 2696.0, 1821.0, 1168.0, 0.538, -0.527, 
580308.8, 2313303.0, crop, 970.0, 2512.5, 589.5, 1023.5, 2223.5, 1827.5, 1005.0, 0.443, -0.421, 
513820.2, 2372930.0, crop, 569.5, 2820.0, 327.0, 662.5, 2431.5, 1501.0, 765.0, 0.664, -0.62, 
526019.4, 2354874.0, crop, 633.0, 2680.5, 393.0, 724.5, 2453.0, 2034.0, 1157.0, 0.618, -0.574, 
579823.9, 2330760.0, crop, 765.5, 2291.0, 470.0, 812.0, 2312.5, 1478.5, 1151.0, 0.499, -0.477, 
588898.9, 2316113.0, crop, 650.0, 1691.0, 429.5, 723.0, 1560.0, 1275.0, 729.5, 0.445, -0.401, 
579576.9, 2331595.0, crop, 834.0, 2761.0, 515.0, 911.0, 2466.0, 1925.0, 1412.0, 0.536, -0.504, 
491089.7, 2388438.0, crop, 703.0, 2271.5, 449.5, 730.0, 1881.5, 1196.0, 616.0, 0.527, -0.514, 
581699.6, 2301579.0, crop, 930.0, 2554.0, 531.0, 955.0, 2398.0, 1873.0, 1016.0, 0.466, -0.456, 
590645.8, 2330991.0, crop, 890.0, 2581.0, 511.0, 881.0, 2355.0, 2042.5, 1416.0, 0.487, -0.491, 
557131.7, 2315520.0, crop, 603.5, 2737.0, 346.5, 657.0, 2560.0, 1767.0, 1074.0, 0.639, -0.613, 
593045.3, 2331759.0, crop, 722.0, 2849.0, 426.0, 809.0, 2393.0, 1905.0, 1048.0, 0.596, -0.558, 
597736.0, 2299350.0, crop, 694.0, 2690.0, 470.0, 787.0, 2397.0, 1474.0, 975.0, 0.59, -0.547, 
501688.8, 2383851.0, crop, 727.0, 2544.0, 452.0, 732.0, 2401.0, 1838.0, 871.0, 0.555, -0.553, 
511222.4, 2397333.0, crop, 701.0, 2441.0, 468.0, 759.0, 2448.0, 2010.0, 1019.0, 0.554, -0.526, 
491397.3, 2351868.0, crop, 726.0, 2620.0, 492.0, 779.0, 2656.0, 2085.0, 1120.0, 0.566, -0.542, 
610813.3, 2315874.0, crop, 1099.0, 2683.0, 603.0, 1040.0, 2627.0, 2305.0, 1665.0, 0.419, -0.441, 
602204.9, 2304982.0, crop, 693.0, 2842.0, 453.0, 785.0, 2766.0, 2082.0, 990.0, 0.608, -0.567, 
494646.8, 2385707.0, crop, 549.0, 2514.0, 397.0, 645.0, 2306.0, 1406.0, 847.0, 0.642, -0.592, 
505100.4, 2360035.0, crop, 776.0, 2691.0, 443.0, 834.0, 2426.0, 2287.0, 1217.0, 0.552, -0.527, 
548529.1, 2319301.0, crop, 528.0, 2658.0, 326.5, 630.0, 2491.5, 2050.0, 1026.5, 0.669, -0.617, 
566274.4, 2333044.0, crop, 683.0, 2996.0, 394.0, 751.0, 2626.0, 2042.0, 1153.0, 0.629, -0.599, 
616092.3, 2291774.0, crop, 913.5, 2702.5, 509.5, 881.0, 2628.0, 2099.0, 1129.5, 0.495, -0.508, 
513353.8, 2396087.0, crop, 761.0, 2586.0, 494.0, 779.0, 2539.0, 2008.5, 1032.0, 0.545, -0.537, 
572931.5, 2328090.0, crop, 850.0, 2546.0, 502.0, 853.0, 2449.0, 2129.5, 1565.0, 0.499, -0.498, 
538551.1, 2366831.0, crop, 801.0, 2972.0, 452.0, 916.0, 3029.0, 2440.0, 1573.0, 0.575, -0.529, 
603407.9, 2295581.0, crop, 672.0, 2794.5, 412.0, 764.5, 2686.0, 2109.0, 1066.5, 0.612, -0.57, 
593899.8, 2307048.0, crop, 796.0, 2280.0, 484.0, 836.0, 2146.0, 1806.5, 1236.0, 0.482, -0.463, 
604200.8, 2307435.0, crop, 693.0, 3095.0, 405.0, 794.0, 2891.0, 2089.0, 1055.0, 0.634, -0.592, 
600250.3, 2288807.0, crop, 805.0, 2966.0, 481.0, 831.0, 2456.0, 1891.0, 1282.0, 0.573, -0.562, 
516749.6, 2365840.0, crop, 772.0, 2588.0, 417.0, 804.0, 2449.0, 1981.5, 1023.0, 0.54, -0.526, 
614074.2, 2330258.0, crop, 824.0, 2530.5, 490.0, 859.0, 2370.0, 1613.0, 1035.0, 0.509, -0.493, 
575484.9, 2322634.0, crop, 936.0, 2410.0, 566.5, 938.5, 2237.0, 2152.5, 1529.0, 0.441, -0.439, 
581722.9, 2338289.0, crop, 817.0, 2724.0, 481.0, 850.0, 2706.0, 1868.0, 1196.0, 0.539, -0.524, 
595336.5, 2334976.0, crop, 768.0, 2400.5, 447.0, 819.0, 2073.0, 1570.0, 1038.0, 0.515, -0.491, 
618176.1, 2287139.0, crop, 832.0, 2631.0, 493.0, 857.0, 2472.0, 1752.0, 1158.0, 0.519, -0.509, 
614448.4, 2290941.0, crop, 736.0, 2900.5, 451.5, 770.5, 2673.5, 2049.0, 1088.5, 0.595, -0.58, 
546698.8, 2329104.0, crop, 503.0, 2141.0, 328.0, 634.0, 1922.0, 1489.0, 696.0, 0.62, -0.543, 
571893.8, 2334676.0, crop, 821.0, 2771.0, 474.0, 876.0, 2521.0, 1899.5, 1136.0, 0.543, -0.52, 
518860.1, 2353427.0, crop, 667.5, 2421.5, 401.0, 739.5, 2427.5, 1605.0, 1072.0, 0.568, -0.532, 
532772.2, 2374464.0, crop, 618.5, 2607.5, 349.5, 726.0, 2223.5, 1671.0, 862.0, 0.617, -0.564, 
615181.4, 2285749.0, crop, 757.5, 2487.5, 426.5, 780.5, 2222.5, 1549.5, 1022.0, 0.533, -0.522, 
582110.7, 2351181.0, crop, 839.0, 3043.0, 495.0, 882.0, 2794.0, 2118.5, 1387.0, 0.568, -0.551, 
603019.0, 2324283.0, crop, 696.0, 2865.0, 416.0, 778.0, 2650.0, 1961.0, 1166.0, 0.609, -0.573, 
597260.3, 2291185.0, crop, 867.0, 2210.0, 535.0, 834.0, 2010.0, 1509.0, 1004.0, 0.436, -0.452, 
625200.8, 2287732.0, crop, 721.0, 2928.5, 417.5, 796.0, 2632.5, 1966.0, 1040.0, 0.605, -0.573, 
552332.4, 2323758.0, crop, 444.5, 2911.5, 228.0, 597.5, 2789.0, 1614.0, 822.0, 0.735, -0.659, 
612989.5, 2313295.0, crop, 1157.0, 2884.0, 649.0, 1123.0, 2729.0, 2349.0, 1501.0, 0.427, -0.439, 
529862.9, 2338224.0, crop, 846.5, 2191.0, 497.5, 816.5, 1972.0, 1716.5, 1260.5, 0.443, -0.457, 
526456.9, 2361928.0, crop, 715.0, 2561.0, 396.0, 741.0, 2212.0, 1700.0, 918.0, 0.563, -0.551, 
615549.2, 2291937.0, crop, 917.0, 2694.0, 530.0, 857.0, 2613.0, 1931.0, 1123.0, 0.492, -0.517, 
533792.9, 2355806.0, crop, 759.0, 2377.0, 407.0, 770.0, 2488.0, 1828.0, 1079.0, 0.516, -0.511, 
618797.8, 2314100.0, crop, 890.0, 2564.0, 494.0, 885.0, 2304.0, 1994.0, 1519.0, 0.485, -0.487, 
562669.1, 2313621.0, crop, 874.0, 2298.0, 459.0, 883.0, 2310.0, 1610.0, 1064.0, 0.449, -0.445, 
605725.9, 2326394.0, crop, 905.0, 3059.0, 558.0, 967.0, 2769.0, 2224.0, 1514.0, 0.543, -0.52, 
497367.5, 2387185.0, crop, 802.0, 2519.0, 454.0, 833.0, 2223.0, 1760.0, 940.0, 0.517, -0.503, 
597927.4, 2333356.0, crop, 846.5, 2539.5, 500.0, 889.5, 2526.5, 2112.0, 1183.5, 0.5, -0.481, 
554440.4, 2325416.0, crop, 683.5, 2590.5, 386.5, 763.0, 2557.5, 2203.0, 1244.5, 0.582, -0.545, 
574180.9, 2319568.0, crop, 705.5, 2876.0, 416.5, 781.0, 2585.5, 1845.5, 1128.0, 0.606, -0.573, 
605834.3, 2339532.0, crop, 1033.0, 2636.0, 583.0, 994.0, 2449.0, 2234.0, 1236.0, 0.437, -0.452, 
570138.6, 2333208.0, crop, 783.5, 2621.5, 432.0, 820.5, 2449.5, 2101.5, 1236.5, 0.54, -0.523, 
526888.8, 2355268.0, crop, 887.0, 2513.5, 496.5, 889.0, 2072.5, 1798.0, 1117.0, 0.478, -0.477, 
523733.6, 2381488.0, crop, 582.0, 2818.5, 385.5, 657.5, 2498.0, 1723.0, 904.5, 0.658, -0.622, 
612794.4, 2324974.0, crop, 933.0, 2896.0, 532.0, 932.0, 2463.0, 1903.0, 1050.0, 0.513, -0.513, 
624843.9, 2285826.0, crop, 857.5, 2799.0, 489.5, 900.5, 2748.5, 1968.5, 1044.5, 0.531, -0.513, 
605329.6, 2313336.0, crop, 864.0, 2550.5, 502.0, 885.5, 2549.0, 1924.0, 1187.0, 0.494, -0.485, 
574232.3, 2306479.0, crop, 813.5, 2644.0, 481.0, 822.0, 2522.5, 1964.0, 1141.5, 0.529, -0.526, 
554799.5, 2324911.0, crop, 679.0, 2547.0, 373.0, 762.0, 2363.0, 1762.0, 1164.0, 0.579, -0.539, 
550079.6, 2319272.0, crop, 654.0, 2686.0, 398.0, 726.0, 2633.0, 2065.0, 1070.0, 0.608, -0.574, 
537912.7, 2364179.0, crop, 690.0, 2335.0, 399.5, 752.0, 2049.0, 1523.0, 929.5, 0.544, -0.513, 
522511.3, 2393714.0, crop, 707.0, 2901.0, 447.0, 757.0, 2725.0, 1881.0, 1047.0, 0.608, -0.586, 
624150.9, 2339708.0, crop, 1032.0, 2802.0, 557.0, 963.0, 2476.0, 1894.5, 1057.0, 0.462, -0.488, 
574196.8, 2344601.0, crop, 779.0, 2912.0, 469.0, 832.5, 2707.0, 2147.0, 1198.0, 0.578, -0.555, 
540191.3, 2341454.0, crop, 683.0, 2830.0, 396.0, 779.0, 2667.0, 1672.5, 1126.0, 0.611, -0.568, 
571125.8, 2326595.0, crop, 821.5, 2635.0, 451.5, 830.0, 2738.0, 2090.5, 1377.0, 0.525, -0.521, 
546127.8, 2341307.0, crop, 771.0, 2662.0, 429.0, 771.5, 2546.0, 1958.0, 1122.5, 0.551, -0.551, 
598097.3, 2326359.0, crop, 805.0, 2241.0, 482.0, 866.0, 2229.0, 1663.0, 1152.0, 0.471, -0.443, 
508999.6, 2367810.0, crop, 656.5, 2577.0, 367.5, 769.5, 2029.5, 1582.0, 811.5, 0.594, -0.54, 
528006.6, 2329348.0, crop, 622.0, 2951.0, 376.0, 708.0, 2909.0, 1790.0, 1094.0, 0.652, -0.613, 
605409.7, 2301349.0, crop, 718.0, 2986.0, 420.0, 772.0, 2785.0, 1862.5, 1101.0, 0.612, -0.589, 
578072.3, 2351391.0, crop, 741.0, 2952.0, 443.0, 769.5, 2823.5, 2124.0, 1230.5, 0.599, -0.586, 
524077.9, 2358582.0, crop, 554.0, 2922.0, 327.0, 658.0, 2876.0, 1986.5, 926.0, 0.681, -0.632, 
609193.9, 2325154.0, crop, 967.5, 3085.0, 555.0, 929.5, 2622.0, 1975.0, 1129.5, 0.523, -0.537, 
535918.2, 2344139.0, crop, 675.5, 2883.0, 396.0, 767.5, 2784.5, 1673.5, 1209.0, 0.62, -0.58, 
624703.9, 2287541.0, crop, 813.0, 2919.5, 466.0, 866.5, 2649.0, 2151.0, 1047.5, 0.564, -0.542, 
614872.1, 2303326.0, crop, 1009.5, 2807.0, 522.0, 900.5, 2589.5, 2046.0, 1180.0, 0.471, -0.514, 
