X,Y,label,B1,B2,B3,B4,B5,B6,B7,DEM,NDVI,NDWI
213,198,2,946.0,2507.0,557.0,955.0,2330.0,1891.0,1022.0,16,0.452,-0.448
124,125,2,697.0,2891.0,380.0,752.0,2824.0,1741.5,1133.0,25,0.611,-0.587
239,114,2,829.0,3187.0,466.0,884.5,2913.5,2056.5,1190.5,14,0.587,-0.566
226,233,2,985.5,2294.0,619.0,1009.0,1783.5,1341.0,807.0,12,0.399,-0.389
203,242,2,888.5,2469.5,478.0,856.5,2274.0,1608.0,980.0,7,0.471,-0.485
55,22,2,536.0,2863.5,354.5,631.0,2703.0,1644.0,798.0,37,0.685,-0.639
266,164,2,998.0,2980.0,562.0,931.0,2687.0,2033.0,1247.0,10,0.498,-0.524
207,250,2,834.0,2353.0,474.0,818.0,2277.0,1671.0,1085.0,7,0.477,-0.484
123,124,2,683.0,2895.0,396.0,776.0,2608.0,2040.5,1150.0,11,0.618,-0.577
229,143,2,861.5,2509.0,487.0,877.0,2508.0,1944.5,1278.0,12,0.489,-0.482
190,239,2,790.0,2313.0,464.0,831.0,2133.0,1685.0,1013.0,7,0.491,-0.471
209,197,2,952.0,2676.0,557.0,984.0,2481.0,1716.0,923.0,13,0.475,-0.462
268,161,2,992.0,2879.0,536.0,962.0,2805.0,2191.5,1176.0,8,0.487,-0.499
202,180,2,894.0,2559.0,533.0,973.0,2523.0,1802.5,1223.5,10,0.482,-0.449
206,253,2,710.5,2123.0,405.5,767.5,2028.5,1404.0,839.5,8,0.499,-0.469
201,213,2,990.0,2184.0,566.0,941.0,2060.0,1646.0,919.0,14,0.376,-0.398
259,163,2,834.0,2999.0,466.5,874.0,2942.5,2103.0,1256.0,9,0.565,-0.549
275,158,2,915.5,3080.0,507.5,930.5,2743.5,2141.0,1171.0,9,0.542,-0.536
47,89,2,596.0,3078.0,341.0,709.0,2867.0,2289.0,995.0,74,0.676,-0.626
83,85,2,783.0,2818.0,422.0,809.0,2592.0,2127.0,1071.0,21,0.565,-0.554
29,61,2,590.0,2931.0,394.0,641.0,2512.0,1400.0,664.0,41,0.665,-0.641
316,137,2,954.5,2741.0,492.5,905.0,2487.5,2051.0,1208.0,10,0.483,-0.504
272,207,2,964.0,2909.0,522.0,892.0,2785.5,1929.0,1284.5,13,0.502,-0.531
194,190,2,809.0,2539.0,468.0,826.0,2462.0,1754.0,1252.0,10,0.517,-0.509
162,178,2,667.0,2696.0,375.0,764.0,2488.0,1909.0,1274.0,17,0.603,-0.558
278,204,2,1062.0,2754.5,558.5,970.5,2642.5,1869.0,1092.0,17,0.443,-0.479
195,233,2,879.0,2481.0,480.0,834.0,2401.0,1747.0,932.0,9,0.477,-0.497
289,232,2,956.0,3128.0,539.0,928.0,2866.0,2380.5,1278.0,15,0.532,-0.542
97,38,2,688.5,2624.5,435.5,787.5,2231.0,1594.0,864.5,20,0.584,-0.538
251,233,2,675.0,3060.0,438.0,763.0,2529.0,1849.5,845.0,16,0.639,-0.601
145,133,2,713.0,2872.0,388.0,779.0,2611.0,1991.5,1075.0,14,0.602,-0.573
277,188,2,1029.0,2433.0,579.0,1023.5,2317.5,1983.5,1227.0,8,0.406,-0.408
220,144,2,783.0,2533.0,420.0,839.0,2554.0,1614.0,1036.0,22,0.528,-0.502
101,48,2,649.0,2663.5,384.5,710.5,2332.0,1402.0,790.0,28,0.608,-0.579
256,109,2,837.0,2746.5,518.0,918.5,2066.5,1310.0,836.0,12,0.533,-0.499
85,116,2,602.0,2915.0,417.0,726.0,2782.0,2150.0,1211.0,20,0.658,-0.601
287,214,2,845.0,2860.0,482.0,830.0,2736.0,1904.5,1057.0,11,0.544,-0.55
272,139,2,979.0,2752.0,553.0,904.0,2456.0,1817.5,1052.0,12,0.475,-0.505
195,239,2,1046.0,2113.0,564.0,940.5,1767.5,1305.0,758.0,9,0.338,-0.384
183,191,2,878.0,2387.0,492.0,901.0,2261.0,1491.0,950.0,9,0.462,-0.452
290,132,2,995.5,2779.0,568.5,1023.0,2655.0,2211.0,1316.0,10,0.473,-0.462
300,154,2,797.0,2834.0,461.0,843.5,2387.0,1779.5,986.5,8,0.561,-0.541
197,118,2,843.0,2784.0,480.0,842.0,2619.0,2084.0,1357.0,5,0.535,-0.536
107,83,2,689.0,2898.0,357.0,729.0,2878.0,2103.5,1135.0,41,0.616,-0.598
206,255,2,799.0,2200.5,477.0,798.0,2024.0,1870.0,1132.5,8,0.467,-0.468
129,91,2,789.0,2521.0,484.0,826.0,2361.0,1822.0,1223.0,22,0.523,-0.506
56,41,2,403.0,2864.5,262.5,534.0,2475.0,1301.0,567.5,43,0.753,-0.686
273,140,2,887.0,3020.0,508.0,881.0,2639.0,1898.0,1086.0,13,0.546,-0.548
94,38,2,456.0,2987.5,323.0,586.5,2816.5,1861.0,789.5,41,0.735,-0.672
54,54,2,910.0,2004.0,471.0,866.0,1701.0,1387.0,879.0,29,0.375,-0.397
210,130,2,684.0,2432.0,405.0,789.0,2190.0,1556.0,748.0,19,0.561,-0.51
222,206,2,895.5,2380.0,538.5,882.0,2073.0,1471.5,981.5,11,0.453,-0.459
87,28,2,779.0,2419.0,475.0,844.0,2026.0,1428.0,732.0,19,0.513,-0.483
147,134,2,769.0,2833.0,446.0,777.0,2445.0,1808.0,1394.0,3,0.573,-0.57
97,59,2,573.0,2938.0,285.5,630.5,2621.0,2116.0,883.0,53,0.674,-0.647
259,127,2,961.0,2678.0,535.0,953.0,2235.0,1852.0,1032.5,13,0.472,-0.475
279,139,2,949.0,2599.0,525.0,902.0,2538.0,1881.0,902.0,10,0.465,-0.485
301,224,2,919.0,2840.0,515.5,895.0,2574.0,1905.0,1103.0,9,0.511,-0.521
288,217,2,930.0,2973.0,514.0,870.0,2752.0,2066.0,1077.0,10,0.523,-0.547
239,238,2,895.0,2070.0,523.5,887.5,1729.5,1352.0,859.5,10,0.396,-0.4
235,240,2,874.0,2209.0,537.0,889.0,1932.0,1760.5,971.0,10,0.433,-0.426
96,106,2,760.0,1957.0,429.0,816.0,1615.0,1142.0,611.0,15,0.441,-0.411
166,141,2,707.0,2496.0,424.0,806.0,2163.0,1602.5,932.0,12,0.559,-0.512
195,205,2,968.0,2467.0,570.0,980.0,2404.0,1805.0,932.0,9,0.436,-0.431
178,140,2,732.5,2827.0,418.0,788.0,2565.5,1972.0,1289.0,10,0.588,-0.564
285,240,2,876.5,2825.0,485.5,862.5,2608.0,1830.0,1135.0,10,0.526,-0.532
214,190,2,898.0,2885.0,551.0,948.0,2496.0,1691.5,1007.0,8,0.525,-0.505
224,218,2,1034.0,2045.0,609.0,975.0,1834.0,1279.5,774.0,9,0.328,-0.354
166,204,2,549.0,2642.0,287.0,647.0,2458.0,1570.0,877.0,74,0.656,-0.607
174,178,2,907.5,2400.5,541.0,931.5,2132.0,1503.0,914.0,9,0.451,-0.441
24,41,2,489.5,2482.5,349.5,606.0,2343.5,1493.0,691.5,60,0.671,-0.608
302,127,2,930.0,2461.0,491.0,935.0,2652.0,1860.0,929.0,13,0.451,-0.449
71,78,2,710.5,2728.5,410.0,780.0,2511.5,1856.0,1096.0,22,0.587,-0.555
180,175,2,1046.0,2234.0,609.0,1114.0,1883.0,1261.5,666.0,11,0.362,-0.335
212,111,2,778.0,2793.5,474.5,852.5,2607.5,2070.0,1389.5,8,0.564,-0.532
93,58,2,500.5,2972.0,288.0,608.0,2670.5,1602.5,785.0,37,0.712,-0.66
81,95,2,771.0,2537.0,416.5,844.5,2253.0,1740.0,974.5,25,0.534,-0.501
25,27,2,631.0,2342.0,420.0,682.0,2029.0,1315.0,639.0,23,0.576,-0.549
291,169,2,894.0,3162.0,507.0,886.0,2980.0,2125.5,1151.0,17,0.559,-0.562
37,33,2,767.0,2546.0,457.0,790.0,2328.0,1503.0,885.0,34,0.537,-0.526
163,171,2,956.0,2037.0,475.0,914.0,1873.5,1494.0,880.5,18,0.361,-0.381
186,194,2,959.0,2374.0,545.0,925.0,2363.0,2041.5,972.0,7,0.425,-0.439
294,151,2,889.5,3051.0,481.0,850.0,2609.5,1803.0,1069.5,13,0.549,-0.564
66,132,2,600.0,3026.0,341.0,717.0,2752.0,1877.0,1040.0,48,0.669,-0.617
290,147,2,757.0,2863.5,433.0,775.0,2461.0,1665.5,950.5,10,0.582,-0.574
199,246,2,786.0,2194.0,464.0,813.0,1955.0,1561.5,902.0,8,0.472,-0.459
232,142,2,820.0,2816.0,473.0,861.0,2506.0,2019.0,1164.0,8,0.549,-0.532
276,159,2,891.0,3043.0,506.0,895.5,2562.0,2081.0,1151.5,13,0.547,-0.545
287,214,2,845.0,2860.0,482.0,830.0,2736.0,1904.5,1057.0,11,0.544,-0.55
129,134,2,600.0,2677.5,366.5,696.5,2896.5,2207.0,1148.5,31,0.634,-0.587
91,104,2,633.0,2783.0,341.0,693.0,2654.0,1799.0,1005.0,20,0.629,-0.601
197,191,2,657.0,2692.0,399.5,745.5,2437.5,1699.5,1144.5,6,0.608,-0.566
298,132,2,921.0,2788.0,482.0,910.0,2572.0,1938.0,1086.0,11,0.503,-0.508
54,65,2,704.0,2064.0,421.0,743.0,1781.0,1478.0,675.0,38,0.491,-0.471
296,151,2,755.0,2985.0,444.0,836.0,2428.0,1690.0,999.0,12,0.596,-0.562
239,225,2,876.5,2266.5,542.5,860.0,1977.0,1466.0,792.5,11,0.442,-0.45
204,177,2,891.0,2649.0,575.0,952.0,2364.0,1789.0,1240.0,9,0.497,-0.471
130,103,2,811.5,2870.5,466.0,842.0,2604.5,2196.5,1357.0,16,0.559,-0.546
253,180,2,901.5,2728.0,544.0,944.0,2490.5,1878.0,1085.0,12,0.503,-0.486
211,109,2,841.0,3099.0,482.0,856.0,2991.0,2371.0,1377.0,10,0.573,-0.567
127,122,2,727.0,2540.5,395.5,755.5,2512.5,2005.0,1095.5,17,0.555,-0.542
284,218,2,873.0,2902.0,477.0,862.0,2669.5,1929.0,1136.0,9,0.537,-0.542
203,184,2,921.0,2517.0,552.0,911.0,2329.0,2325.0,1272.0,11,0.464,-0.468
238,117,2,818.0,3031.0,448.0,852.0,2897.0,2104.0,1057.0,8,0.575,-0.561
262,123,2,789.0,2333.5,479.0,834.0,2090.5,1643.0,1009.0,33,0.495,-0.473
91,82,2,590.0,2544.0,341.0,665.0,2502.0,1673.0,1065.0,21,0.623,-0.586
221,223,2,983.0,2155.0,632.0,983.5,1696.0,1530.5,808.0,6,0.373,-0.373
266,199,2,874.0,2868.0,483.0,860.0,2487.0,1925.5,1048.0,5,0.533,-0.539
280,207,2,1035.0,2521.0,543.0,944.0,2355.0,1856.5,973.0,7,0.418,-0.455
241,131,2,968.0,2729.0,530.0,907.0,2543.0,2364.0,1643.0,20,0.476,-0.501
189,122,2,1114.5,1872.5,607.0,1017.0,1415.5,984.0,557.0,25,0.254,-0.296
293,131,2,1013.5,2839.5,590.5,969.0,2481.0,2052.5,1294.5,16,0.474,-0.491
99,100,2,764.0,2947.0,433.0,803.0,2514.0,1842.0,1028.0,13,0.588,-0.572
229,241,2,892.0,1925.0,536.0,941.0,1543.0,1168.0,672.0,9,0.367,-0.343
276,165,2,939.0,2835.0,544.5,926.0,2684.0,1887.0,1272.0,8,0.502,-0.508
224,191,2,916.0,2365.0,547.0,931.0,2244.0,1776.0,1245.0,7,0.442,-0.435
203,106,2,754.0,3090.0,430.0,831.0,2773.0,2021.0,1198.0,9,0.608,-0.576
71,76,2,676.5,2951.0,398.0,770.5,2724.5,2301.0,1260.0,26,0.627,-0.586
233,112,2,979.5,2821.5,541.5,965.0,2628.0,2161.0,1090.5,12,0.485,-0.49
292,134,2,907.0,2929.0,511.0,968.5,2496.5,1792.0,1121.0,10,0.527,-0.503
126,113,2,819.0,2913.0,443.0,861.0,2471.0,2068.5,1032.0,12,0.561,-0.544
263,217,2,816.0,2851.0,464.5,831.0,2650.0,1855.0,1069.0,6,0.555,-0.549
280,235,2,911.0,2823.0,523.0,931.0,2481.0,2128.0,1228.0,5,0.512,-0.504
195,196,2,825.0,2570.0,475.0,832.0,2360.0,1665.0,1021.0,5,0.514,-0.511
297,229,2,972.0,2738.0,550.0,949.0,2588.0,2030.0,1239.0,14,0.476,-0.485
234,102,2,943.0,2764.0,541.0,952.0,2566.0,1932.0,1067.0,7,0.491,-0.488
244,238,2,879.0,2310.0,530.0,880.0,2191.0,1811.5,1017.0,9,0.449,-0.448
127,117,2,873.0,2745.0,448.0,871.0,2418.0,1917.0,1205.0,11,0.517,-0.518
200,215,2,1010.5,2328.0,602.0,999.5,2123.5,1633.5,926.5,7,0.395,-0.399
77,9,2,582.0,3004.5,396.0,667.0,2626.5,1567.0,820.0,28,0.675,-0.637
208,117,2,799.0,2484.0,494.0,846.0,2430.0,1934.0,1500.0,15,0.513,-0.492
220,139,2,805.0,2881.5,488.0,833.5,2703.5,2083.0,1200.5,19,0.563,-0.551
205,107,2,761.0,3036.0,439.0,806.0,2844.0,2186.0,1275.0,9,0.599,-0.58
218,84,2,746.5,2767.5,440.0,767.5,2723.5,2020.0,1285.0,19,0.575,-0.566
288,227,2,1039.0,2812.0,569.0,965.0,2955.0,2297.5,1178.0,9,0.46,-0.489
214,107,2,878.0,3070.0,495.0,890.0,2809.0,2031.0,1305.0,11,0.555,-0.551
266,119,2,833.0,2642.0,488.0,832.0,2690.0,2017.0,1216.0,13,0.521,-0.521
125,116,2,747.5,2591.5,404.5,774.5,2424.0,1878.5,1147.5,9,0.552,-0.54
184,187,2,960.0,2096.0,539.5,976.5,1725.5,1417.0,706.0,11,0.372,-0.364
159,173,2,808.0,2705.0,415.0,823.5,2442.5,1677.0,1063.0,13,0.54,-0.533
56,69,2,716.0,2906.0,390.0,730.0,2771.0,2131.5,1038.0,21,0.605,-0.598
288,176,2,781.0,3154.5,442.5,853.5,2979.0,2153.5,1176.5,7,0.603,-0.574
274,169,2,960.0,2704.0,549.0,909.0,2606.0,2172.5,1176.0,8,0.476,-0.497
177,183,2,796.0,2649.5,447.5,858.0,2378.5,1918.0,1193.0,11,0.538,-0.511
254,219,2,769.0,2511.0,468.0,769.0,2457.0,2063.0,1179.0,4,0.531,-0.531
52,99,2,598.0,3099.0,330.0,660.0,2790.0,1653.5,889.0,100,0.676,-0.649
100,43,2,595.0,2720.0,378.0,660.0,2458.0,1617.0,747.0,26,0.641,-0.609
233,119,2,967.0,2832.0,534.0,896.5,2808.5,2179.5,1336.0,23,0.491,-0.519
282,195,2,981.0,2873.0,538.0,947.0,2690.0,2032.0,1227.0,9,0.491,-0.504
270,160,2,958.0,2986.0,535.0,976.0,2689.0,2117.0,1202.0,10,0.514,-0.507
89,78,2,678.0,2353.0,365.0,696.0,2187.0,1367.0,848.0,20,0.553,-0.543
200,199,2,752.5,2913.5,415.0,791.5,2781.0,1899.0,1176.5,12,0.589,-0.573
116,93,2,736.0,2166.0,420.0,802.5,2132.0,1434.5,1018.5,10,0.493,-0.459
229,117,2,877.0,2873.0,521.0,880.0,2941.0,2518.5,1445.0,11,0.532,-0.531
213,99,2,509.0,2403.5,322.0,588.5,2233.5,1656.5,741.0,19,0.65,-0.607
112,103,2,783.5,2462.5,435.0,800.5,2561.0,1886.0,1240.5,26,0.517,-0.509
215,108,2,897.5,2834.5,510.0,870.0,2732.5,1951.0,1213.0,12,0.519,-0.53
265,166,2,957.5,2970.0,541.0,918.5,2758.5,2050.5,1258.5,11,0.512,-0.528
296,137,2,946.0,3056.0,490.0,896.0,2745.0,2139.5,1246.0,16,0.527,-0.547
277,177,2,931.0,2350.0,521.0,917.5,2215.5,1607.0,986.5,9,0.432,-0.438
257,108,2,835.0,2637.5,492.5,918.5,1859.5,1297.0,662.0,14,0.519,-0.483
303,159,2,861.0,2616.0,503.0,908.0,2263.5,1653.0,972.5,13,0.505,-0.485
57,62,2,741.0,2804.0,423.0,777.0,2258.0,1693.0,905.5,23,0.582,-0.566
73,32,2,484.0,3034.0,311.0,587.0,2679.0,1596.0,778.0,57,0.725,-0.676
186,140,2,771.0,2805.0,445.0,833.0,2566.0,2216.0,1332.0,17,0.569,-0.542
298,151,2,818.0,2774.5,469.5,869.0,2352.0,1722.5,1032.5,10,0.545,-0.523
110,106,2,776.5,2965.5,436.5,800.5,2725.5,1963.0,1276.5,20,0.585,-0.575
295,229,2,985.0,2748.0,559.5,954.0,2759.5,2315.0,1326.5,14,0.472,-0.485
228,245,2,859.5,2331.5,518.0,857.0,2053.0,1594.0,1046.0,11,0.461,-0.462
228,236,2,1004.0,2148.0,608.0,1004.0,1731.0,1260.0,728.0,11,0.363,-0.363
160,132,2,891.0,2096.0,473.0,850.0,2501.0,1427.0,1188.0,15,0.403,-0.423
43,93,2,383.0,2594.0,211.0,467.0,2485.0,1473.5,793.0,91,0.743,-0.695
112,118,2,1066.5,2296.5,599.0,1034.0,2625.0,2594.5,1772.5,28,0.366,-0.379
100,135,2,811.0,1631.0,445.0,814.0,1111.0,804.0,498.0,20,0.336,-0.334
63,77,2,664.0,2696.0,373.0,747.0,2464.0,1995.0,1026.0,45,0.605,-0.566
265,205,2,916.0,2788.0,503.0,884.0,2679.0,1946.0,1027.0,8,0.505,-0.519
225,221,2,983.0,2485.0,592.0,980.0,2272.0,1875.0,1006.0,8,0.433,-0.434
55,70,2,628.0,3091.0,360.0,730.0,2907.0,1963.5,1080.0,33,0.662,-0.618
281,142,2,924.5,2712.0,525.0,917.0,2430.5,1667.0,911.0,10,0.492,-0.495
190,248,2,785.5,2179.5,462.0,849.5,1922.0,1498.0,783.0,6,0.47,-0.439
246,160,2,803.0,2520.5,484.5,825.0,2342.5,1812.5,1115.5,9,0.517,-0.507
280,152,2,883.0,3219.0,498.0,926.0,2596.0,1881.0,1067.0,11,0.569,-0.553
107,65,2,649.0,2587.0,371.0,699.0,2253.0,1462.0,791.0,17,0.599,-0.575
245,239,2,925.0,2173.0,547.0,897.0,2145.0,2061.5,1028.0,5,0.403,-0.416
235,130,2,752.0,2840.5,421.5,812.5,2698.5,2054.0,1119.0,12,0.581,-0.555
285,192,2,935.0,2887.0,539.0,898.0,2497.0,2264.5,1259.0,9,0.511,-0.525
200,161,2,910.0,2453.0,536.0,920.0,2112.0,2042.0,1194.0,12,0.459,-0.454
231,130,2,873.0,2628.0,496.0,845.0,2594.0,2065.0,1428.0,17,0.501,-0.513
270,243,2,749.0,2815.0,461.0,778.0,2379.0,1955.0,1068.0,8,0.58,-0.567
274,139,2,1001.5,2886.0,580.5,945.5,2568.0,1730.0,1103.0,19,0.485,-0.506
234,207,2,801.5,2144.5,491.5,824.5,1924.5,1540.0,1000.5,10,0.456,-0.445
279,187,2,980.0,2542.0,537.0,929.0,2215.0,1845.0,1086.0,11,0.443,-0.465
263,209,2,850.0,2706.0,520.5,879.0,2623.5,2254.0,1340.0,11,0.522,-0.51
279,182,2,1023.0,2560.0,607.0,1000.0,2615.0,2180.0,1436.0,12,0.429,-0.438
219,193,2,951.0,2318.0,554.0,936.0,2144.0,1726.0,1086.0,8,0.418,-0.425
261,200,2,808.5,2562.0,496.5,825.5,2440.5,1832.5,1001.0,9,0.52,-0.513
130,115,2,817.0,2828.0,443.0,821.0,2459.0,1840.0,1147.0,6,0.552,-0.55
284,152,2,844.0,2842.0,464.0,898.0,2364.0,1715.5,937.0,10,0.542,-0.52
287,120,2,931.0,3134.0,532.0,936.0,2717.0,2100.0,1298.0,8,0.542,-0.54
218,148,2,818.5,2511.0,473.5,841.0,2470.5,1722.5,1161.0,17,0.508,-0.498
259,110,2,886.0,2438.0,498.5,902.5,2111.0,1574.0,1135.0,11,0.467,-0.46
139,139,2,660.0,2837.5,373.5,717.0,2654.0,1754.5,1083.0,22,0.623,-0.597
259,164,2,868.0,2845.0,504.0,869.5,2711.0,2133.0,1317.5,11,0.532,-0.532
60,159,2,499.0,3116.0,266.0,622.0,2951.5,1891.0,1036.0,156,0.724,-0.667
108,99,2,863.0,1616.0,484.0,848.0,1316.0,1248.0,484.0,9,0.304,-0.312
261,203,2,889.0,2631.0,546.0,893.0,2578.0,2029.0,1104.0,7,0.495,-0.493
298,234,2,1005.0,2914.0,549.0,949.0,2944.0,2247.0,1192.0,12,0.487,-0.509
269,193,2,848.0,2808.0,471.0,842.0,2676.0,2005.0,1125.0,9,0.536,-0.539
187,145,2,848.0,2647.0,456.0,893.0,2503.0,1878.5,961.0,21,0.515,-0.495
210,201,2,945.0,2401.0,567.5,929.5,2114.0,1797.5,934.5,9,0.435,-0.442
219,134,2,815.5,3035.0,513.0,874.5,2858.0,2322.0,1362.5,22,0.576,-0.553
270,224,2,744.0,2901.0,420.0,784.0,2639.0,1802.0,1164.0,15,0.592,-0.574
194,204,2,806.0,2308.0,479.0,866.0,2095.0,1535.0,850.0,8,0.482,-0.454
76,88,2,838.0,2550.5,445.5,841.5,2512.5,1825.0,1057.0,16,0.505,-0.504
214,236,2,946.0,1884.0,545.0,997.0,1330.0,1024.5,568.0,7,0.331,-0.308
205,225,2,1042.0,2352.0,623.5,1026.0,2108.0,1713.5,1008.5,10,0.386,-0.393
311,159,2,843.0,2717.0,478.0,868.0,2527.0,2206.0,1247.0,10,0.526,-0.516
284,170,2,1034.0,2654.5,583.5,976.0,2661.5,2079.0,1279.0,14,0.439,-0.462
208,124,2,875.0,2693.0,522.0,913.0,2701.0,2505.0,1268.0,11,0.51,-0.494
205,99,2,753.0,2988.5,432.0,795.5,2970.0,2470.0,1276.5,27,0.597,-0.58
74,81,2,800.5,2790.5,431.5,828.0,2507.5,1827.0,1020.5,16,0.554,-0.542
194,131,2,862.0,2749.0,489.0,906.0,2404.0,2189.0,1140.0,12,0.523,-0.504
208,205,2,987.0,2337.0,552.0,1003.0,2079.0,1658.5,798.0,6,0.406,-0.399
47,59,2,720.0,2859.0,424.5,805.5,2851.5,2210.0,1098.0,1,0.598,-0.56
93,151,2,393.0,2844.0,236.0,516.0,2559.0,1370.0,711.0,72,0.757,-0.693
136,164,2,571.0,2925.0,329.0,709.0,2896.0,2082.5,1199.0,48,0.673,-0.61
272,232,2,714.5,2805.5,406.0,766.5,2515.5,1919.5,1053.5,12,0.594,-0.571
109,88,2,773.0,2962.0,404.0,776.0,3173.0,2074.5,1338.0,41,0.586,-0.585
263,154,2,805.0,3066.0,456.0,926.5,2729.5,2083.0,1226.0,20,0.584,-0.536
185,118,2,883.0,2637.0,541.0,878.0,2423.0,2165.0,1103.0,10,0.498,-0.5
245,225,2,806.5,2549.0,481.0,848.5,2199.5,1649.0,963.0,9,0.519,-0.501
99,50,2,574.5,2767.5,336.0,662.5,2513.5,1578.0,744.5,24,0.656,-0.614
268,171,2,907.0,2563.0,492.0,898.0,2538.0,2043.0,1127.0,15,0.477,-0.481
215,79,2,667.0,2902.0,398.5,743.5,2752.5,2105.0,1149.5,15,0.626,-0.592
196,203,2,802.0,2625.5,477.5,845.5,2339.0,2029.0,886.0,10,0.532,-0.513
175,125,2,976.5,2143.5,567.0,982.0,1962.5,1572.5,771.5,23,0.374,-0.372
198,104,2,801.0,2504.0,423.0,808.0,2451.0,1925.0,1044.0,11,0.515,-0.512
38,44,2,713.0,2327.0,462.5,768.0,2057.5,1423.0,886.5,5,0.531,-0.504
123,108,2,813.0,2590.5,419.0,831.0,2290.5,1723.5,1089.5,21,0.522,-0.514
220,188,2,863.0,2704.0,524.0,898.0,2423.0,2011.0,1304.0,7,0.516,-0.501
82,88,2,783.5,2603.5,440.5,829.0,2426.0,1948.0,1120.5,14,0.537,-0.517
192,157,2,872.0,2497.0,493.5,931.0,1981.5,1264.0,742.0,14,0.482,-0.457
228,133,2,862.0,2394.0,506.0,849.0,2614.0,2319.0,1536.0,16,0.471,-0.476
275,187,2,1007.0,2691.0,538.0,943.0,2381.0,1973.0,1237.0,10,0.455,-0.481
263,147,2,844.0,2966.0,521.0,927.0,2572.0,1921.0,1166.0,16,0.557,-0.524
223,94,2,789.0,2993.0,451.0,825.0,2718.5,2020.0,1198.0,16,0.583,-0.568
155,145,2,806.5,2813.0,425.0,799.0,2512.0,2224.0,1266.0,9,0.554,-0.558
189,210,2,785.0,2307.0,424.0,787.0,2236.0,1701.0,994.0,7,0.492,-0.491
190,139,2,877.0,3091.0,478.0,906.0,2577.0,2242.0,1329.0,14,0.558,-0.547
283,230,2,961.0,2815.0,528.0,919.0,2730.0,2202.0,1201.0,10,0.491,-0.508
146,150,2,586.0,2690.0,340.0,713.5,2739.5,2185.0,1132.5,23,0.642,-0.581
198,204,2,845.5,2409.5,493.0,858.0,2248.0,1637.5,1055.0,13,0.48,-0.475
208,118,2,816.0,2579.0,491.0,851.0,2353.0,1802.5,1172.0,8,0.519,-0.504
268,206,2,975.5,2682.5,527.5,904.5,2624.0,2181.0,1278.5,9,0.467,-0.496
278,122,2,861.0,2663.5,489.0,873.5,2501.5,2061.0,1188.5,12,0.511,-0.506
231,97,2,950.0,2666.0,542.0,925.0,2784.0,2074.0,1253.0,5,0.475,-0.485
200,231,2,860.5,2421.5,499.0,835.5,2396.0,1693.5,959.5,9,0.476,-0.487
114,72,2,620.0,2754.0,326.0,697.0,2414.0,1585.0,890.0,17,0.632,-0.596
281,178,2,938.5,2687.0,525.0,908.0,2714.5,2051.0,1253.5,10,0.482,-0.495
284,231,2,975.0,2855.0,541.0,919.0,2871.0,2352.5,1198.0,10,0.491,-0.513
245,210,2,702.0,2262.0,456.0,779.5,2038.5,1357.0,782.5,18,0.526,-0.487
214,188,2,932.0,2447.0,563.0,959.0,2266.0,1620.0,1013.0,8,0.448,-0.437
26,42,2,449.0,2908.0,345.0,572.0,2747.0,1656.5,657.0,59,0.732,-0.671
126,116,2,826.0,2821.0,439.0,871.0,2603.0,1995.5,1202.0,19,0.547,-0.528
225,226,2,1023.0,2006.5,621.5,1031.5,1743.5,1316.0,704.5,9,0.325,-0.321
295,228,2,986.0,2754.0,576.0,958.0,2519.0,2062.0,1259.0,12,0.473,-0.484
112,101,2,810.5,2435.0,429.5,812.5,2474.0,1659.0,1089.5,17,0.501,-0.5
78,15,2,645.0,2762.0,413.0,669.0,2545.0,1864.0,918.0,37,0.621,-0.61
262,184,2,1217.0,2771.0,685.0,1151.0,2683.0,2325.0,1495.0,15,0.39,-0.413
279,203,2,1066.5,2624.0,569.0,1000.0,2644.5,1971.5,1176.5,11,0.422,-0.448
280,133,2,926.0,2433.0,584.0,1027.0,2505.0,2120.0,998.0,15,0.449,-0.406
223,198,2,810.5,2671.5,489.5,833.0,2457.5,1753.0,1091.5,12,0.534,-0.525
124,82,2,823.5,2331.0,491.5,905.5,2432.0,1829.0,1085.0,15,0.478,-0.44
203,183,2,974.0,2564.0,597.0,995.0,2339.0,2254.0,1156.0,12,0.449,-0.441
272,153,2,981.0,2392.0,542.0,987.0,2298.0,1839.5,1081.0,14,0.418,-0.416
214,240,2,964.0,1950.0,575.0,992.0,1590.0,1203.0,628.0,11,0.338,-0.326
120,87,2,729.0,2365.5,420.5,780.5,2645.0,2264.0,1272.0,16,0.529,-0.504
194,180,2,782.0,2730.0,495.0,829.0,2538.0,2019.0,1536.0,16,0.555,-0.534
303,145,2,973.0,3015.0,517.0,931.0,2407.0,2164.5,1145.0,8,0.512,-0.528
235,231,2,865.5,2285.0,521.5,887.0,2206.5,1721.0,1135.0,8,0.451,-0.441
110,116,2,754.0,2808.0,421.0,780.0,2179.0,1734.5,1075.0,19,0.577,-0.565
266,214,2,838.0,2819.0,468.0,841.0,2649.0,1832.0,1120.0,5,0.542,-0.54
218,241,2,935.5,2271.0,561.5,950.0,2132.5,1633.0,933.5,9,0.416,-0.41
84,63,2,612.5,3014.5,346.0,698.5,2751.0,2245.0,1163.5,40,0.662,-0.624
66,78,2,730.5,2803.5,415.5,780.0,2508.0,1664.0,982.5,27,0.587,-0.565
208,246,2,831.0,2478.0,481.0,815.5,2213.0,1651.0,1060.0,5,0.498,-0.505
